θ_0,θ_1,Population,Price
-3.90,1.19,144.17489690721558,168.37050417500404
-3.90,1.19,144.39348453608156,168.6312865704448
-3.90,1.19,144.61207216494753,168.89206896588553
-3.90,1.19,144.8306597938135,169.15285136132627
-3.90,1.19,145.04924742267949,169.413633756767
-3.90,1.19,145.26783505154546,169.67441615220775
-3.90,1.19,145.48642268041144,169.9351985476485
-3.90,1.19,145.7050103092774,170.1959809430892
-3.90,1.19,145.9235979381434,170.45676333852995
-3.90,1.19,146.14218556700936,170.7175457339707
-3.90,1.19,146.36077319587534,170.97832812941144
-3.90,1.19,146.57936082474131,171.23911052485218
-3.90,1.19,146.7979484536073,171.49989292029292
-3.90,1.19,147.01653608247327,171.76067531573366
-3.90,1.19,147.23512371133924,172.0214577111744
-3.90,1.19,147.45371134020522,172.28224010661512
-3.90,1.19,147.6722989690712,172.54302250205586
-3.90,1.19,147.89088659793717,172.8038048974966
-3.90,1.19,148.10947422680314,173.06458729293735
-3.90,1.19,148.32806185566912,173.3253696883781
-3.90,1.19,148.5466494845351,173.58615208381883
-3.90,1.19,148.76523711340107,173.84693447925957
-3.90,1.19,148.98382474226705,174.1077168747003
-3.90,1.19,149.20241237113302,174.36849927014103
-3.90,1.19,149.420999999999,174.62928166558177
-3.90,1.19,149.63958762886497,174.8900640610225
-3.90,1.19,149.85817525773095,175.15084645646326
-3.90,1.19,150.07676288659692,175.411628851904
-3.90,1.19,150.2953505154629,175.67241124734474
-3.90,1.19,150.51393814432888,175.93319364278548
-3.90,1.19,150.73252577319485,176.1939760382262
-3.90,1.19,150.95111340206083,176.45475843366694
-3.90,1.19,151.1697010309268,176.71554082910768
-3.90,1.19,151.38828865979278,176.97632322454842
-3.90,1.19,151.60687628865875,177.23710561998917
-3.90,1.19,151.82546391752473,177.4978880154299
-3.90,1.19,152.0440515463907,177.75867041087065
-3.90,1.19,152.26263917525668,178.0194528063114
-3.90,1.19,152.48122680412266,178.2802352017521
-3.90,1.19,152.69981443298863,178.54101759719285
-3.90,1.19,152.9184020618546,178.8017999926336
-3.90,1.19,153.13698969072058,179.06258238807433
-3.90,1.19,153.35557731958656,179.32336478351507
-3.90,1.19,153.57416494845253,179.58414717895582
-3.90,1.19,153.7927525773185,179.84492957439656
-3.90,1.19,154.01134020618449,180.1057119698373
-3.90,1.19,154.22992783505046,180.36649436527802
-3.90,1.19,154.44851546391644,180.62727676071876
-3.90,1.19,154.6671030927824,180.8880591561595
-3.90,1.19,154.8856907216484,181.14884155160024
-3.90,1.19,155.10427835051436,181.40962394704098
-3.90,1.19,155.32286597938034,181.67040634248173
-3.90,1.19,155.54145360824631,181.93118873792247
-3.90,1.19,155.7600412371123,182.19197113336318
-3.90,1.19,155.97862886597827,182.45275352880392
-3.90,1.19,156.19721649484424,182.71353592424467
-3.90,1.19,156.41580412371022,182.9743183196854
-3.90,1.19,156.6343917525762,183.23510071512615
-3.90,1.19,156.85297938144217,183.4958831105669
-3.90,1.19,157.07156701030814,183.75666550600764
-3.90,1.19,157.29015463917412,184.01744790144838
-3.90,1.19,157.5087422680401,184.2782302968891
-3.90,1.19,157.72732989690607,184.53901269232983
-3.90,1.19,157.94591752577205,184.79979508777058
-3.90,1.19,158.16450515463802,185.06057748321132
-3.90,1.19,158.383092783504,185.32135987865206
-3.90,1.19,158.60168041236997,185.5821422740928
-3.90,1.19,158.82026804123595,185.84292466953355
-3.90,1.19,159.03885567010192,186.1037070649743
-3.90,1.19,159.2574432989679,186.364489460415
-3.90,1.19,159.47603092783388,186.62527185585574
-3.90,1.19,159.69461855669985,186.88605425129649
-3.90,1.19,159.91320618556583,187.14683664673723
-3.90,1.19,160.1317938144318,187.40761904217797
-3.90,1.19,160.35038144329778,187.6684014376187
-3.90,1.19,160.56896907216375,187.92918383305945
-3.90,1.19,160.78755670102973,188.1899662285002
-3.90,1.19,161.0061443298957,188.4507486239409
-3.90,1.19,161.22473195876168,188.71153101938165
-3.90,1.19,161.44331958762766,188.9723134148224
-3.90,1.19,161.66190721649363,189.23309581026314
-3.90,1.19,161.8804948453596,189.49387820570388
-3.90,1.19,162.09908247422558,189.75466060114462
-3.90,1.19,162.31767010309156,190.01544299658536
-3.90,1.19,162.53625773195753,190.27622539202608
-3.90,1.19,162.7548453608235,190.53700778746682
-3.90,1.19,162.97343298968948,190.79779018290756
-3.90,1.19,163.19202061855546,191.0585725783483
-3.90,1.19,163.41060824742144,191.31935497378905
-3.90,1.19,163.6291958762874,191.5801373692298
-3.90,1.19,163.8477835051534,191.84091976467053
-3.90,1.19,164.06637113401936,192.10170216011127
-3.90,1.19,164.28495876288534,192.362484555552
-3.90,1.19,164.5035463917513,192.62326695099273
-3.90,1.19,164.7221340206173,192.88404934643347
-3.90,1.19,164.94072164948327,193.1448317418742
-3.90,1.19,165.15930927834924,193.40561413731496
-3.90,1.19,165.37789690721522,193.6663965327557
-3.90,1.19,165.5964845360812,193.92717892819644
-3.90,1.19,165.81507216494717,194.18796132363718
-3.90,1.19,166.03365979381314,194.4487437190779
-3.90,1.19,166.25224742267912,194.70952611451864
-3.90,1.19,166.4708350515451,194.97030850995938
-3.90,1.19,166.68942268041107,195.23109090540012
-3.90,1.19,166.90801030927705,195.49187330084087
-3.90,1.19,167.12659793814302,195.7526556962816
-3.90,1.19,167.345185567009,196.01343809172235
-3.90,1.19,167.56377319587497,196.2742204871631
-3.90,1.19,167.78236082474095,196.5350028826038
-3.90,1.19,168.00094845360692,196.79578527804455
-3.90,1.19,168.2195360824729,197.0565676734853
-3.90,1.19,168.43812371133887,197.31735006892603
-3.90,1.19,168.65671134020485,197.57813246436677
-3.90,1.19,168.87529896907083,197.83891485980752
-3.90,1.19,169.0938865979368,198.09969725524826
-3.90,1.19,169.31247422680278,198.36047965068897
-3.90,1.19,169.53106185566875,198.62126204612971
-3.90,1.19,169.74964948453473,198.88204444157046
-3.90,1.19,169.9682371134007,199.1428268370112
-3.90,1.19,170.18682474226668,199.40360923245194
-3.90,1.19,170.40541237113266,199.66439162789268
-3.90,1.19,170.62399999999863,199.92517402333343
-3.90,1.19,170.8425876288646,200.18595641877417
-3.90,1.19,171.06117525773058,200.44673881421488
-3.90,1.19,171.27976288659656,200.70752120965562
-3.90,1.19,171.49835051546253,200.96830360509637
-3.90,1.19,171.7169381443285,201.2290860005371
-3.90,1.19,171.93552577319448,201.48986839597785
-3.90,1.19,172.15411340206046,201.7506507914186
-3.90,1.19,172.37270103092644,202.01143318685934
-3.90,1.19,172.5912886597924,202.27221558230008
-3.90,1.19,172.8098762886584,202.5329979777408
-3.90,1.19,173.02846391752436,202.79378037318153
-3.90,1.19,173.24705154639034,203.05456276862228
-3.90,1.19,173.4656391752563,203.31534516406302
-3.90,1.19,173.6842268041223,203.57612755950376
-3.90,1.19,173.90281443298827,203.8369099549445
-3.90,1.19,174.12140206185424,204.09769235038524
-3.90,1.19,174.33998969072022,204.358474745826
-3.90,1.19,174.5585773195862,204.6192571412667
-3.90,1.19,174.77716494845217,204.88003953670744
-3.90,1.19,174.99575257731814,205.14082193214819
-3.90,1.19,175.21434020618412,205.40160432758893
-3.90,1.19,175.4329278350501,205.66238672302967
-3.90,1.19,175.65151546391607,205.9231691184704
-3.90,1.19,175.87010309278205,206.18395151391115
-3.90,1.19,176.08869072164802,206.4447339093519
-3.90,1.19,176.307278350514,206.7055163047926
-3.90,1.19,176.52586597937997,206.96629870023335
-3.90,1.19,176.74445360824595,207.2270810956741
-3.90,1.19,176.96304123711192,207.48786349111484
-3.90,1.19,177.1816288659779,207.74864588655558
-3.90,1.19,177.40021649484387,208.00942828199632
-3.90,1.19,177.61880412370985,208.27021067743706
-3.90,1.19,177.83739175257583,208.53099307287778
-3.90,1.19,178.0559793814418,208.79177546831852
-3.90,1.19,178.27456701030778,209.05255786375926
-3.90,1.19,178.49315463917375,209.3133402592
-3.90,1.19,178.71174226803973,209.57412265464075
-3.90,1.19,178.9303298969057,209.8349050500815
-3.90,1.19,179.14891752577168,210.09568744552223
-3.90,1.19,179.36750515463766,210.35646984096297
-3.90,1.19,179.58609278350363,210.6172522364037
-3.90,1.19,179.8046804123696,210.87803463184443
-3.90,1.19,180.02326804123558,211.13881702728517
-3.90,1.19,180.24185567010156,211.3995994227259
-3.90,1.19,180.46044329896753,211.66038181816666
-3.90,1.19,180.6790309278335,211.9211642136074
-3.90,1.19,180.89761855669948,212.18194660904814
-3.90,1.19,181.11620618556546,212.44272900448888
-3.90,1.19,181.33479381443144,212.7035113999296
-3.90,1.19,181.5533814432974,212.96429379537034
-3.90,1.19,181.7719690721634,213.22507619081108
-3.90,1.19,181.99055670102936,213.48585858625182
-3.90,1.19,182.20914432989534,213.74664098169256
-3.90,1.19,182.4277319587613,214.0074233771333
-3.90,1.19,182.6463195876273,214.26820577257405
-3.90,1.19,182.86490721649326,214.5289881680148
-3.90,1.19,183.08349484535924,214.7897705634555
-3.90,1.19,183.30208247422522,215.05055295889625
-3.90,1.19,183.5206701030912,215.311335354337
-3.90,1.19,183.73925773195717,215.57211774977773
-3.90,1.19,183.95784536082314,215.83290014521847
-3.90,1.19,184.17643298968912,216.09368254065922
-3.90,1.19,184.3950206185551,216.35446493609996
-3.90,1.19,184.61360824742107,216.61524733154067
-3.90,1.19,184.83219587628705,216.87602972698141
-3.90,1.19,185.05078350515302,217.13681212242216
-3.90,1.19,185.269371134019,217.3975945178629
-3.90,1.19,185.48795876288497,217.65837691330364
-3.90,1.19,185.70654639175095,217.91915930874438
-3.90,1.19,185.92513402061692,218.17994170418513
-3.90,1.19,186.1437216494829,218.44072409962587
-3.90,1.19,186.36230927834887,218.70150649506658
-3.90,1.19,186.58089690721485,218.96228889050732
-3.90,1.19,186.79948453608083,219.22307128594807
-3.90,1.19,187.0180721649468,219.4838536813888
-3.90,1.19,187.23665979381278,219.74463607682955
-3.90,1.19,187.45524742267875,220.0054184722703
-3.90,1.19,187.67383505154473,220.26620086771104
-3.90,1.19,187.8924226804107,220.52698326315178
-3.90,1.19,188.11101030927668,220.7877656585925
-3.90,1.19,188.32959793814265,221.04854805403323
-3.90,1.19,188.54818556700863,221.30933044947398
-3.90,1.19,188.7667731958746,221.57011284491472
-3.90,1.19,188.98536082474058,221.83089524035546
-3.90,1.19,189.20394845360656,222.0916776357962
-3.90,1.19,189.42253608247253,222.35246003123694
-3.90,1.19,189.6411237113385,222.6132424266777
-3.90,1.19,189.85971134020448,222.8740248221184
-3.90,1.19,190.07829896907046,223.13480721755914
-3.90,1.19,190.29688659793644,223.39558961299988
-3.90,1.19,190.5154742268024,223.65637200844063
-3.90,1.19,190.7340618556684,223.91715440388137
-3.90,1.19,190.95264948453436,224.1779367993221
-3.90,1.19,191.17123711340034,224.43871919476285
-3.90,1.19,191.3898247422663,224.69950159020357
-3.90,1.19,191.6084123711323,224.9602839856443
-3.90,1.19,191.82699999999826,225.22106638108505
-3.90,1.19,192.04558762886424,225.4818487765258
-3.90,1.19,192.26417525773022,225.74263117196654
-3.90,1.19,192.4827628865962,226.00341356740728
-3.90,1.19,192.70135051546217,226.26419596284802
-3.90,1.19,192.91993814432814,226.52497835828876
-3.90,1.19,193.13852577319412,226.78576075372948
-3.90,1.19,193.3571134020601,227.04654314917022
-3.90,1.19,193.57570103092607,227.30732554461096
-3.90,1.19,193.79428865979204,227.5681079400517
-3.90,1.19,194.01287628865802,227.82889033549245
-3.90,1.19,194.231463917524,228.0896727309332
-3.90,1.19,194.45005154638997,228.35045512637393
-3.90,1.19,194.66863917525595,228.61123752181467
-3.90,1.19,194.88722680412192,228.8720199172554
-3.90,1.19,195.1058144329879,229.13280231269613
-3.90,1.19,195.32440206185387,229.39358470813687
-3.90,1.19,195.54298969071985,229.6543671035776
-3.90,1.19,195.76157731958583,229.91514949901836
-3.90,1.19,195.9801649484518,230.1759318944591
-3.90,1.19,196.19875257731778,230.43671428989984
-3.90,1.19,196.41734020618375,230.69749668534058
-3.90,1.19,196.63592783504973,230.9582790807813
-3.90,1.19,196.8545154639157,231.21906147622204
-3.90,1.19,197.07310309278168,231.47984387166278
-3.90,1.19,197.29169072164765,231.74062626710352
-3.90,1.19,197.51027835051363,232.00140866254426
-3.90,1.19,197.7288659793796,232.262191057985
-3.90,1.19,197.94745360824558,232.52297345342575
-3.90,1.19,198.16604123711156,232.78375584886646
-3.90,1.19,198.38462886597753,233.0445382443072
-3.90,1.19,198.6032164948435,233.30532063974795
-3.90,1.19,198.82180412370948,233.5661030351887
-3.90,1.19,199.04039175257546,233.82688543062943
-3.90,1.19,199.25897938144143,234.08766782607017
-3.90,1.19,199.4775670103074,234.34845022151092
-3.90,1.19,199.6961546391734,234.60923261695166
-3.90,1.19,199.91474226803936,234.87001501239237
-3.90,1.19,200.13332989690534,235.13079740783311
-3.90,1.19,200.3519175257713,235.39157980327386
-3.90,1.19,200.5705051546373,235.6523621987146
-3.90,1.19,200.78909278350326,235.91314459415534
-3.90,1.19,201.00768041236924,236.17392698959608
-3.90,1.19,201.22626804123522,236.43470938503683
-3.90,1.19,201.4448556701012,236.69549178047757
-3.90,1.19,201.66344329896717,236.95627417591828
-3.90,1.19,201.88203092783314,237.21705657135902
-3.90,1.19,202.10061855669912,237.47783896679977
-3.90,1.19,202.3192061855651,237.7386213622405
-3.90,1.19,202.53779381443107,237.99940375768125
-3.90,1.19,202.75638144329704,238.260186153122
-3.90,1.19,202.97496907216302,238.52096854856273
-3.90,1.19,203.193556701029,238.78175094400348
-3.90,1.19,203.41214432989497,239.0425333394442
-3.90,1.19,203.63073195876095,239.30331573488493
-3.90,1.19,203.84931958762692,239.56409813032568
-3.90,1.19,204.0679072164929,239.82488052576642
-3.90,1.19,204.28649484535887,240.08566292120716
-3.90,1.19,204.50508247422485,240.3464453166479
-3.90,1.19,204.72367010309083,240.60722771208864
-3.90,1.19,204.9422577319568,240.86801010752936
-3.90,1.19,205.16084536082278,241.1287925029701
-3.90,1.19,205.37943298968875,241.38957489841084
-3.90,1.19,205.59802061855473,241.65035729385158
-3.90,1.19,205.8166082474207,241.91113968929233
-3.90,1.19,206.03519587628668,242.17192208473307
-3.90,1.19,206.25378350515265,242.4327044801738
-3.90,1.19,206.47237113401863,242.69348687561455
-3.90,1.19,206.6909587628846,242.95426927105527
-3.90,1.19,206.90954639175058,243.215051666496
-3.90,1.19,207.12813402061656,243.47583406193675
-3.90,1.19,207.34672164948253,243.7366164573775
-3.90,1.19,207.5653092783485,243.99739885281824
-3.90,1.19,207.78389690721448,244.25818124825898
-3.90,1.19,208.00248453608046,244.51896364369972
-3.90,1.19,208.22107216494643,244.77974603914046
-3.90,1.19,208.4396597938124,245.04052843458118
-3.90,1.19,208.6582474226784,245.30131083002192
-3.90,1.19,208.87683505154436,245.56209322546266
-3.90,1.19,209.09542268041034,245.8228756209034
-3.90,1.19,209.3140103092763,246.08365801634415
-3.90,1.19,209.5325979381423,246.3444404117849
-3.90,1.19,209.75118556700826,246.60522280722563
-3.90,1.19,209.96977319587424,246.86600520266637
-3.90,1.19,210.18836082474022,247.1267875981071
-3.90,1.19,210.4069484536062,247.38756999354783
-3.90,1.19,210.62553608247217,247.64835238898857
-3.90,1.19,210.84412371133814,247.9091347844293
-3.90,1.19,211.06271134020412,248.16991717987005
-3.90,1.19,211.2812989690701,248.4306995753108
-3.90,1.19,211.49988659793607,248.69148197075154
-3.90,1.19,211.71847422680204,248.95226436619225
-3.90,1.19,211.93706185566802,249.213046761633
-3.90,1.19,212.155649484534,249.47382915707374
-3.90,1.19,212.37423711339997,249.73461155251448
-3.90,1.19,212.59282474226595,249.99539394795522
-3.90,1.19,212.81141237113192,250.25617634339596
-3.90,1.19,213.0299999999979,250.5169587388367
-3.90,1.19,213.24858762886387,250.77774113427745
-3.90,1.19,213.46717525772985,251.03852352971816
-3.90,1.19,213.68576288659582,251.2993059251589
-3.90,1.19,213.9043505154618,251.56008832059965
-3.90,1.19,214.12293814432778,251.8208707160404
-3.90,1.19,214.34152577319375,252.08165311148113
-3.90,1.19,214.56011340205973,252.34243550692187
-3.90,1.19,214.7787010309257,252.60321790236262
-3.90,1.19,214.99728865979168,252.86400029780336
-3.90,1.19,215.21587628865765,253.12478269324407
-3.90,1.19,215.43446391752363,253.3855650886848
-3.90,1.19,215.6530515463896,253.64634748412556
-3.90,1.19,215.87163917525558,253.9071298795663
-3.90,1.19,216.09022680412156,254.16791227500704
-3.90,1.19,216.30881443298753,254.42869467044778
-3.90,1.19,216.5274020618535,254.68947706588852
-3.90,1.19,216.74598969071948,254.95025946132927
-3.90,1.19,216.96457731958546,255.21104185676998
-3.90,1.19,217.18316494845143,255.47182425221072
-3.90,1.19,217.4017525773174,255.73260664765147
-3.90,1.19,217.62034020618339,255.9933890430922
-3.90,1.19,217.83892783504936,256.2541714385329
-3.90,1.19,218.05751546391534,256.51495383397366
-3.90,1.19,218.2761030927813,256.7757362294144
-3.90,1.19,218.4946907216473,257.03651862485515
-3.90,1.19,218.71327835051326,257.2973010202959
-3.90,1.19,218.93186597937924,257.55808341573663
-3.90,1.19,219.15045360824521,257.8188658111774
-3.90,1.19,219.3690412371112,258.0796482066181
-3.90,1.19,219.58762886597717,258.34043060205886
-3.90,1.19,219.80621649484314,258.6012129974996
-3.90,1.19,220.02480412370912,258.86199539294034
-3.90,1.19,220.2433917525751,259.1227777883811
-3.90,1.19,220.46197938144107,259.3835601838218
-3.90,1.19,220.68056701030704,259.64434257926257
-3.90,1.19,220.89915463917302,259.9051249747033
-3.90,1.19,221.117742268039,260.165907370144
-3.90,1.19,221.33632989690497,260.42668976558474
-3.90,1.19,221.55491752577095,260.6874721610255
-3.90,1.19,221.77350515463692,260.9482545564662
-3.90,1.19,221.9920927835029,261.20903695190697
-3.90,1.19,222.21068041236887,261.4698193473477
-3.90,1.19,222.42926804123485,261.73060174278845
-3.90,1.19,222.64785567010082,261.9913841382292
-3.90,1.19,222.8664432989668,262.25216653366994
-3.90,1.19,223.08503092783278,262.5129489291107
-3.90,1.19,223.30361855669875,262.7737313245514
-3.90,1.19,223.52220618556473,263.03451371999216
-3.90,1.19,223.7407938144307,263.2952961154329
-3.90,1.19,223.95938144329668,263.55607851087365
-3.90,1.19,224.17796907216265,263.8168609063144
-3.90,1.19,224.39655670102863,264.07764330175513
-3.90,1.19,224.6151443298946,264.3384256971958
-3.90,1.19,224.83373195876058,264.59920809263656
-3.90,1.19,225.05231958762656,264.8599904880773
-3.90,1.19,225.27090721649253,265.12077288351804
-3.90,1.19,225.4894948453585,265.3815552789588
-3.90,1.19,225.70808247422448,265.6423376743995
-3.90,1.19,225.92667010309046,265.90312006984027
-3.90,1.19,226.14525773195643,266.163902465281
-3.90,1.19,226.3638453608224,266.42468486072175
-3.90,1.19,226.58243298968839,266.6854672561625
-3.90,1.19,226.80102061855436,266.94624965160324
-3.90,1.19,227.01960824742034,267.207032047044
-3.90,1.19,227.2381958762863,267.4678144424847
-3.90,1.19,227.4567835051523,267.72859683792547
-3.90,1.19,227.67537113401826,267.9893792333662
-3.90,1.19,227.89395876288424,268.2501616288069
-3.90,1.19,228.11254639175021,268.51094402424764
-3.90,1.19,228.3311340206162,268.7717264196884
-3.90,1.19,228.54972164948217,269.0325088151291
-3.90,1.19,228.76830927834814,269.29329121056986
-3.90,1.19,228.98689690721412,269.5540736060106
-3.90,1.19,229.2054845360801,269.81485600145135
-3.90,1.19,229.42407216494607,270.0756383968921
-3.90,1.19,229.64265979381204,270.33642079233283
-3.90,1.19,229.86124742267802,270.5972031877736
-3.90,1.19,230.079835051544,270.8579855832143
-3.90,1.19,230.29842268040997,271.11876797865506
-3.90,1.19,230.51701030927595,271.3795503740958
-3.90,1.19,230.73559793814192,271.64033276953654
-3.90,1.19,230.9541855670079,271.9011151649773
-3.90,1.19,231.17277319587387,272.161897560418
-3.90,1.19,231.39136082473985,272.4226799558587
-3.90,1.19,231.60994845360582,272.68346235129945
-3.90,1.19,231.8285360824718,272.9442447467402
-3.90,1.19,232.04712371133778,273.20502714218094
-3.90,1.19,232.26571134020375,273.4658095376217
-3.90,1.19,232.48429896906973,273.7265919330624
-3.90,1.19,232.7028865979357,273.98737432850317
-3.90,1.19,232.92147422680168,274.2481567239439
-3.90,1.19,233.14006185566765,274.50893911938465
-3.90,1.19,233.35864948453363,274.7697215148254
-3.90,1.19,233.5772371133996,275.03050391026613
-3.90,1.19,233.79582474226558,275.2912863057069
-3.90,1.19,234.01441237113156,275.5520687011476
-3.90,1.19,234.23299999999753,275.81285109658836
-3.90,1.19,234.4515876288635,276.0736334920291
-3.90,1.19,234.67017525772948,276.3344158874698
-3.90,1.19,234.88876288659546,276.59519828291053
-3.90,1.19,235.10735051546143,276.8559806783513
-3.90,1.19,235.3259381443274,277.116763073792
-3.90,1.19,235.54452577319339,277.37754546923276
-3.90,1.19,235.76311340205936,277.6383278646735
-3.90,1.19,235.98170103092534,277.89911026011424
-3.90,1.19,236.2002886597913,278.159892655555
-3.90,1.19,236.4188762886573,278.4206750509957
-3.90,1.19,236.63746391752326,278.68145744643647
-3.90,1.19,236.85605154638924,278.9422398418772
-3.90,1.19,237.07463917525521,279.20302223731795
-3.90,1.19,237.2932268041212,279.4638046327587
-3.90,1.19,237.51181443298717,279.72458702819944
-3.90,1.19,237.73040206185314,279.9853694236402
-3.90,1.19,237.94898969071912,280.2461518190809
-3.90,1.19,238.1675773195851,280.5069342145216
-3.90,1.19,238.38616494845107,280.76771660996235
-3.90,1.19,238.60475257731704,281.0284990054031
-3.90,1.19,238.82334020618302,281.28928140084383
-3.90,1.19,239.041927835049,281.5500637962846
-3.90,1.19,239.26051546391497,281.8108461917253
-3.90,1.19,239.47910309278095,282.07162858716606
-3.90,1.19,239.69769072164692,282.3324109826068
-3.90,1.19,239.9162783505129,282.59319337804754
-3.90,1.19,240.13486597937887,282.8539757734883
-3.90,1.19,240.35345360824485,283.11475816892903
-3.90,1.19,240.57204123711082,283.37554056436977
-3.90,1.19,240.7906288659768,283.6363229598105
-3.90,1.19,241.00921649484278,283.89710535525126
-3.90,1.19,241.22780412370875,284.157887750692
-3.90,1.19,241.44639175257473,284.4186701461327
-3.90,1.19,241.6649793814407,284.6794525415734
-3.90,1.19,241.88356701030668,284.94023493701417
-3.90,1.19,242.10215463917265,285.2010173324549
-3.90,1.19,242.32074226803863,285.46179972789565
-3.90,1.19,242.5393298969046,285.7225821233364
-3.90,1.19,242.75791752577058,285.98336451877714
-3.90,1.19,242.97650515463656,286.2441469142179
-3.90,1.19,243.19509278350253,286.5049293096586
-3.90,1.19,243.4136804123685,286.76571170509936
-3.90,1.19,243.63226804123448,287.0264941005401
-3.90,1.19,243.85085567010046,287.28727649598085
-3.90,1.19,244.06944329896643,287.5480588914216
-3.90,1.19,244.2880309278324,287.80884128686233
-3.90,1.19,244.50661855669838,288.0696236823031
-3.90,1.19,244.72520618556436,288.3304060777438
-3.90,1.19,244.94379381443034,288.5911884731845
-3.90,1.19,245.1623814432963,288.85197086862524
-3.90,1.19,245.3809690721623,289.112753264066
-3.90,1.19,245.59955670102826,289.37353565950673
-3.90,1.19,245.81814432989424,289.63431805494747
-3.90,1.19,246.0367319587602,289.8951004503882
-3.90,1.19,246.2553195876262,290.15588284582896
-3.90,1.19,246.47390721649217,290.4166652412697
-3.90,1.19,246.69249484535814,290.67744763671044
-3.90,1.19,246.91108247422412,290.9382300321512
-3.90,1.19,247.1296701030901,291.1990124275919
-3.90,1.19,247.34825773195607,291.45979482303267
-3.90,1.19,247.56684536082204,291.7205772184734
-3.90,1.19,247.78543298968802,291.98135961391415
-3.90,1.19,248.004020618554,292.2421420093549
-3.90,1.19,248.22260824741997,292.5029244047956
-3.90,1.19,248.44119587628595,292.7637068002363
-3.90,1.19,248.65978350515192,293.02448919567706
-3.90,1.19,248.8783711340179,293.2852715911178
-3.90,1.19,249.09695876288387,293.54605398655855
-3.90,1.19,249.31554639174985,293.8068363819993
-3.90,1.19,249.53413402061582,294.06761877744003
-3.90,1.19,249.7527216494818,294.3284011728808
-3.90,1.19,249.97130927834777,294.5891835683215
-3.90,1.19,250.18989690721375,294.84996596376226
-3.90,1.19,250.40848453607973,295.110748359203
-3.90,1.19,250.6270721649457,295.37153075464374
-3.90,1.19,250.84565979381168,295.6323131500845
-3.90,1.19,251.06424742267765,295.8930955455252
-3.90,1.19,251.28283505154363,296.15387794096597
-3.90,1.19,251.5014226804096,296.4146603364067
-3.90,1.19,251.72001030927558,296.6754427318474
-3.90,1.19,251.93859793814156,296.93622512728814
-3.90,1.19,252.15718556700753,297.1970075227289
-3.90,1.19,252.3757731958735,297.4577899181696
-3.90,1.19,252.59436082473948,297.71857231361037
-3.90,1.19,252.81294845360546,297.9793547090511
-3.90,1.19,253.03153608247143,298.24013710449185
-3.90,1.19,253.2501237113374,298.5009194999326
-3.90,1.19,253.46871134020338,298.76170189537333
-3.90,1.19,253.68729896906936,299.0224842908141
-3.90,1.19,253.90588659793534,299.2832666862548
-3.90,1.19,254.1244742268013,299.54404908169556
-3.90,1.19,254.3430618556673,299.8048314771363
-3.90,1.19,254.56164948453326,300.06561387257705
-3.90,1.19,254.78023711339924,300.3263962680178
-3.90,1.19,254.9988247422652,300.5871786634585
-3.90,1.19,255.2174123711312,300.8479610588992
-3.90,1.19,255.43599999999716,301.10874345433996
-3.90,1.19,255.65458762886314,301.3695258497807
-3.90,1.19,255.87317525772912,301.6303082452215
-3.90,1.19,256.0917628865951,301.89109064066224
-3.90,1.19,256.3103505154611,302.151873036103
-3.90,1.19,256.52893814432707,302.4126554315437
-3.90,1.19,256.74752577319305,302.67343782698447
-3.90,1.19,256.966113402059,302.93422022242515
-3.90,1.19,257.184701030925,303.1950026178659
-3.90,1.19,257.403288659791,303.45578501330664
-3.90,1.19,257.62187628865695,303.7165674087474
-3.90,1.19,257.8404639175229,303.9773498041881
-3.90,1.19,258.0590515463889,304.23813219962886
-3.90,1.19,258.2776391752549,304.4989145950696
-3.90,1.19,258.49622680412085,304.75969699051035
-3.90,1.19,258.7148144329868,305.0204793859511
-3.90,1.19,258.9334020618528,305.28126178139183
-3.90,1.19,259.1519896907188,305.5420441768326
-3.90,1.19,259.37057731958475,305.8028265722733
-3.90,1.19,259.58916494845073,306.06360896771406
-3.90,1.19,259.8077525773167,306.3243913631548
-3.90,1.19,260.0263402061827,306.58517375859554
-3.90,1.19,260.24492783504866,306.8459561540363
-3.90,1.19,260.46351546391463,307.106738549477
-3.90,1.19,260.6821030927806,307.3675209449177
-3.90,1.19,260.9006907216466,307.62830334035846
-3.90,1.19,261.11927835051256,307.8890857357992
-3.90,1.19,261.33786597937853,308.14986813123994
-3.90,1.19,261.5564536082445,308.4106505266807
-3.90,1.19,261.7750412371105,308.6714329221214
-3.90,1.19,261.99362886597646,308.93221531756217
-3.90,1.19,262.21221649484244,309.1929977130029
-3.90,1.19,262.4308041237084,309.45378010844365
-3.90,1.19,262.6493917525744,309.7145625038844
-3.90,1.19,262.86797938144036,309.97534489932514
-3.90,1.19,263.08656701030634,310.2361272947659
-3.90,1.19,263.3051546391723,310.4969096902066
-3.90,1.19,263.5237422680383,310.75769208564736
-3.90,1.19,263.74232989690427,311.01847448108805
-3.90,1.19,263.96091752577024,311.2792568765288
-3.90,1.19,264.1795051546362,311.54003927196953
-3.90,1.19,264.3980927835022,311.8008216674103
-3.90,1.19,264.61668041236817,312.061604062851
-3.90,1.19,264.83526804123414,312.32238645829176
-3.90,1.19,265.0538556701001,312.5831688537325
-3.90,1.19,265.2724432989661,312.84395124917324
-3.90,1.19,265.49103092783207,313.104733644614
-3.90,1.19,265.70961855669805,313.36551604005473
-3.90,1.19,265.928206185564,313.62629843549547
-3.90,1.19,266.14679381443,313.8870808309362
-3.90,1.19,266.365381443296,314.14786322637696
-3.90,1.19,266.58396907216195,314.4086456218177
